Symbol,Name,Sector,Market Cap Type,AVG CLOSING PRE 08,STD PRE 08,KURTOSIS PRE 08,ENTROPY PRE 08,25TH PERCENTILE PRE 08,50TH PERCENTILE PRE 08,75TH PERCENTILE PRE 08,MIN PRE 08,MAX PRE 08,% Change Pre-During 08,AVG CLOSING DURING 08,STD DURING 08,KURTOSIS DURING 08,ENTROPY DURING 08,25TH PERCENTILE DURING 08,50TH PERCENTILE DURING 08,75TH PERCENTILE DURING 08,MIN DURING 08,MAX DURING 08,% Change During-Post 08,AVG CLOSING POST 08,STD POST 08,KURTOSIS POST 08,ENTROPY POST 08,25TH PERCENTILE POST 08,50TH PERCENTILE POST 08,75TH PERCENTILE POST 08,MIN POST 08,MAX POST 08,AVG CLOSING PRE COVID,STD PRE COVID,KURTOSIS PRE COVID,ENTROPY PRE COVID,25TH PERCENTILE PRE COVID,50TH PERCENTILE PRE COVID,75TH PERCENTILE PRE COVID,MIN PRE COVID,MAX PRE COVID,% Change Pre-During COVID,AVG CLOSING DURING COVID,STD DURING COVID,KURTOSIS DURING COVID,ENTROPY DURING COVID,25TH PERCENTILE DURING COVID,50TH PERCENTILE DURING COVID,75TH PERCENTILE DURING COVID,MIN DURING COVID,MAX DURING COVID
GRC,Gorman-Rupp Company (The),Industrials,Small Cap Stock,13.03768924,1.431581866,-0.8672417719038998,5.519510542310027,12.085,12.62,14.48,10.36,15.99,27.41806644,16.61237154,3.222682,-1.3677873580149709,5.514656903545939,13.7,15.77,19.87,9.89,22.22,-21.85351685,12.98198413,1.247567846,0.0252304025582899,5.524732708115351,12.16,13.08,13.934999999999999,9.46,15.64,33.01380952,2.364962659,-0.5925858908414638,5.526887895339767,31.0625,32.905,34.449999999999996,28.66,38.69,-8.914317698,30.07085366,3.561809847,-0.5311428477572555,4.399875302176906,27.717499999999998,29.240000000000002,32.5225,22.51,37.76
PNFP,"Pinnacle Financial Partners, Inc.",Financial Services,Medium Cap Stock,27.71737052,1.936725964,1.0731857822343551,5.5229705464162215,26.700000000000003,27.87,28.935000000000002,20.67,31.83,-14.56064894,23.6815415,2.221086623,-0.03869426755565275,5.5289906319859385,21.94,23.87,25.13,18.32,30.1,-44.60792001,13.11769841,1.5125389130000002,-0.5303754484056489,5.522884909179084,11.7675,13.135,14.1525,10.69,17.67,56.32980159,3.332663705,0.6151740393075031,5.527685097289766,54.427499999999995,55.96,58.21750000000001,45.55,64.38,-22.14925404,43.85317073,9.944687753,-0.9181674640336132,4.382516173292654,36.855000000000004,39.36,53.2275,31.86,63.2
MANT,ManTech International Corporation,Technology,Medium Cap Stock,27.76111554,2.058398686,-0.3924784716598575,5.522731339503844,26.0,27.61,29.24,24.26,34.25,41.16583115,39.18920949,4.505496485,-0.6733264447090064,5.526789860190128,36.22,39.19,42.16,29.96,48.84,-3.276035317,37.90535714,2.641263029,-0.8211910289223368,5.527018073480001,35.745,37.705,39.785,32.29,43.5,63.82924603,8.419640328,-0.9839625986914484,5.520777148432184,55.324999999999996,64.45500000000001,68.72749999999999,49.8,80.55,17.82923483,75.20951219999998,6.059529563,0.03138969003729164,4.403465518730899,71.2825,75.43,80.1725,57.6,87.44
BANF,BancFirst Corporation,Financial Services,Small Cap Stock,17.05394422,1.275782419,-0.20887760778193432,5.522707660642028,16.1,16.85,17.68,14.59,20.33,0.333795756,17.11086957,1.303876407,16.579661834026652,5.530649496149203,16.34,16.85,17.7,14.84,27.62,-12.3633269,14.99539683,1.238044758,-0.06051147845646865,5.526084296774116,14.23,14.629999999999999,15.780000000000001,12.31,18.5,54.78611111,2.797755211,0.21508560962374013,5.528141507322818,52.965,54.41,56.34499999999999,48.81,62.41,-25.23385474,40.96146341,10.37392745,-0.8482789359035339,4.37677384726963,33.705,36.075,50.735,26.96,60.2
SBRA,"Sabra Healthcare REIT, Inc.",Real Estate,Medium Cap Stock,17.58386454,1.953346412,-1.0445131960741327,5.5192802154440885,15.715,17.56,19.314999999999998,12.77,21.33,-0.374663669,17.51798419,3.211184615,-0.5186158004744192,5.5160278952622,16.12,17.4,20.38,10.29,23.21,-35.67970535,11.26761905,0.644982385,-0.6187960467126152,5.5277976787623215,10.8,11.245000000000001,11.692499999999999,9.89,12.8,18.85468254,1.899152542,-0.9730206124101636,5.524381439198052,17.53,18.405,20.6825,14.07,23.01,-25.21945614,14.09963415,4.461913293,-1.052587932318105,4.358350752719768,11.145,12.485,19.087500000000002,5.77,21.78
AIR,AAR Corp.,Industrials,Small Cap Stock,27.67418327,1.72565571,-0.8179045227406263,5.523515101393663,26.475,27.5,29.2,23.7,31.39,-36.03376036,17.70213439,5.18106092,-0.4508117563314658,5.4924831822715365,13.88,15.48,22.05,9.34,33.66,8.165819506,19.14765873,2.627915962,-1.0951854697436267,5.519900571760472,16.96,19.355,21.3925,13.0,23.32,38.39916667,4.705256078,-1.1352552572058818,5.521927145306899,33.5725,38.415,42.075,29.8,51.6,-35.45909226,24.78317073,11.41657587,-1.0180498536009623,4.309526206139728,16.725,18.265,36.26,9.4,45.56
BH,Biglari Holdings Inc.,Consumer Cyclical,Micro Cap Stock,275.5637052,26.23385114,2.402593391617983,5.520697842849914,262.09,281.74,294.07000000000005,179.84,311.74,-55.8418501,121.683834,24.82969845,0.04830439761322936,5.51134086236736,105.7,128.11,137.77,50.52,181.05,101.613659,245.3312302,56.76183066,-1.1354634274796866,5.502981301378213,197.2075,250.39499999999998,286.015,139.84,356.85,112.70019840000002,18.66793208,-0.7600493037947276,5.5159506381375705,100.1025,109.04,127.5825,81.82,161.99,-33.55488141,74.88378049,24.91803208,-1.1660375169326864,4.354617889778363,56.537499999999994,61.66,103.0025,42.11,120.0
TRC,Tejon Ranch Co,Industrials,Small Cap Stock,43.57458167,4.860739627,-1.0587950319965298,5.5192357045967695,39.43,44.04,47.075,34.05,53.33,-25.54285984,32.44438735,4.994440334,-0.6058594750564015,5.521162319795883,29.18,33.64,36.01,19.62,41.31,-19.52688872,26.10900794,2.288942458,-0.9625786553146588,5.525617962949088,24.45,25.48,28.145,21.73,31.21,17.29511905,0.937392536,-0.6474076005472789,5.527978748060491,16.49,17.22,17.982499999999998,15.91,19.54,-17.37482748,14.29012195,1.200144532,-0.8384232867515036,4.403292942036831,13.372499999999999,13.91,15.0475,12.51,16.56
MWA,MUELLER WATER PRODUCTS,Industrials,Small Cap Stock,11.76442231,1.557069801,0.1471828466804186,5.516370272052512,10.895,11.95,12.945,7.64,16.06,-40.80195256,6.9643083,1.315127497,0.0312019588450938,5.515311092199703,6.31,6.92,7.61,3.28,10.45,-42.02241025,4.037738095,0.5477546010000001,0.4970286734662022,5.519795075248681,3.72,4.15,4.4,2.25,5.06,10.22361111,0.810453648,-0.8377142473586647,5.52631783646507,9.5275,10.135000000000002,10.8125,8.77,12.07,-6.545836495,9.554390244,1.637922576,-1.1145970371770362,4.392508787006728,8.385,9.01,11.28,7.05,12.56
LSCC,Lattice Semiconductor Corporation,Technology,Medium Cap Stock,5.402310757,0.8602196459999999,-0.18347074627785886,5.5122860788690256,4.88,5.57,5.98,3.18,7.23,-52.84845982,2.547272727,0.69163086,-0.722037971716619,5.495406752187208,2.06,2.58,2.98,1.22,3.91,20.64568392,3.073174603,1.072052171,-0.5154514952051752,5.472820797702133,2.25,2.64,3.7275,1.69,5.75,15.27436508,4.068649354,-0.8592815782163554,5.491424639392188,12.6175,15.015,19.1425,6.81,21.16,28.14312529,19.57304878,2.768540503,-0.6029789772810084,4.396877671201279,17.8275,19.18,21.28,14.02,25.05
HEES,"H&E Equipment Services, Inc.",Industrials,Small Cap Stock,11.26286853,1.759103334,-0.876732409233385,5.512969454979963,9.77,11.63,12.725000000000001,7.37,14.86,-48.67846795,5.78027668,1.699098828,-0.8366737938616221,5.486050460267952,4.43,6.35,6.99,2.28,9.26,-10.89911326,5.150277778,0.425539641,0.4466882310541669,5.525990733662384,4.8975,5.155,5.4,3.65,6.1,27.12234127,3.318616641,0.0440634951665988,5.522144173324651,24.825,26.5,28.2875,19.22,35.98,-35.63311993,17.45780488,5.77866639,-0.6324907747391797,4.356094296668847,13.3325,14.835,22.0375,9.4,28.97
LAD,"Lithia Motors, Inc.",Consumer Cyclical,Medium Cap Stock,19.23565737,3.682807063,-1.302861723541482,5.506430524463383,15.235,21.13,21.96,12.76,25.16,-69.905199,5.788932806,2.897633005,-0.6303659047559393,5.411630043075844,3.51,4.93,7.96,1.37,12.85,42.02250357,8.221587302,2.393067981,-0.10854852062115984,5.489897705168826,6.56,7.345000000000001,9.5175,4.68,14.33,118.1625,24.90483229,-0.9883720222868666,5.507240143055302,92.685,117.935,130.53750000000002,77.32,162.73,-11.14974469,104.9876829,21.19401792,-1.0012890096331148,4.386007774658399,87.8775,106.65,120.3975,63.2,141.09
HSTM,"HealthStream, Inc.",Healthcare,Small Cap Stock,3.421474104,0.481982384,-0.7517656420194343,5.515443982626086,3.06,3.46,3.8,2.42,4.44,-24.29354713,2.59027668,0.31050318,-0.90073776734866,5.526111026922443,2.34,2.66,2.84,1.93,3.23,50.91082613,3.909007937,0.47826984,1.8589554446027057,5.521525959087943,3.74,3.89,4.2425,2.46,5.0,26.72944444,1.234362784,-1.01071318246808,5.5283663115510375,25.7475,26.57,27.91,23.9,29.26,-10.15069706,24.01621951,1.615817372,-0.7860358139893359,4.404466467800997,22.78,24.259999999999998,25.305,20.03,26.87
GFF,Griffon Corporation,Industrials,Small Cap Stock,17.44948207,3.753088452,-1.482346694081245,5.5013546305173495,13.01,18.87,20.525,10.78,22.23,-55.309273,7.798300395,1.101092475,0.5695420837024483,5.523556601296344,7.31,7.74,8.11,5.25,10.7,24.58351606,9.715396825,1.413521302,-0.6264389852859593,5.518650779068332,8.6725,10.0,10.6425,6.27,12.59,17.7515873,2.621800699,-0.20524099565270992,5.518221909492155,15.985,17.74,20.14,10.53,24.68,-11.03578115,15.79256098,2.8885575930000003,-0.7209259456495029,4.390036169229011,13.8825,15.68,17.802500000000002,9.54,21.43
AEIS,"Advanced Energy Industries, Inc.",Industrials,Medium Cap Stock,19.34103586,3.304052742,-1.2800105193656761,5.5109682164917215,16.525,18.7,22.47,13.73,25.68,-34.70231323,12.62924901,2.461383465,-0.36809662257473663,5.5132962198344275,10.68,13.42,14.32,5.94,16.82,5.435833562000001,13.31575397,1.829239666,-0.9564092600555396,5.519988754414014,11.8775,13.325,14.7425,9.34,17.43,54.67630952,6.33452271,0.21099493449012607,5.522895040105213,50.325,53.5,57.76,40.99,71.48,4.532498065,57.1545122,10.18423414,-0.6234773169764156,4.390879704060339,50.165,58.57,63.015,35.55,77.94
ECPG,Encore Capital Group Inc,Financial Services,Small Cap Stock,11.23828685,1.061891451,-0.6834485437250462,5.521007562632842,10.35,11.36,11.98,9.3,13.89,-19.12352342,9.089130435,2.0756546190000003,-0.5420643475276226,5.508322774093054,7.35,8.73,10.4,6.29,13.96,82.72698109,16.60829365,2.852728313,-0.7580908925603138,5.5147387123679845,13.947499999999998,16.955,18.1125,11.91,23.9,33.14166667,3.180267034,-0.5969725854861725,5.524722478463775,30.549999999999997,34.065,35.692499999999995,24.39,39.16,-10.28720018,29.73231707,6.013735369,-0.8711365595933076,4.38573616479431,24.8075,30.955,34.8875,16.84,40.05
WIRE,Encore Wire Corporation,Industrials,Small Cap Stock,24.39561753,3.342172694,-0.3217903279895236,5.515909956897243,22.69,24.3,27.355,15.72,30.86,-25.94001245,18.0673913,2.489527811,-0.6605651665670078,5.524115798882304,16.09,17.63,20.02,13.18,23.96,14.87217171,20.75440476,1.233886437,-0.3716824856547669,5.5276744330574985,19.8575,20.634999999999998,21.525,17.8,23.67,55.98531746,2.621773581,-0.7212310928758678,5.528332820012602,54.125,56.05,57.905,49.1,61.07,-16.94751904,46.49719512,5.038548996,-0.4783724978720922,4.401040525883729,42.86,45.16,49.4475,38.63,57.69
AIN,Albany International Corporation,Consumer Cyclical,Medium Cap Stock,28.43167331,2.1081380380000003,-0.9395966502308059,5.522700566956464,26.46,28.77,29.979999999999997,23.95,32.85,-21.21142907,22.40090909,6.312468353,-0.5243885176428904,5.488229279524616,20.61,25.04,27.08,8.97,29.31,-27.8845169,16.15452381,2.677083537,0.6394901847433738,5.51483899497393,14.9575,16.515,18.02,8.25,21.51,77.02873016,6.373582865,-0.6210681829091014,5.525991598669983,72.215,77.535,81.72250000000001,59.7,90.47,-28.49801229,55.07707317,11.43039002,-1.124623625627767,4.385605792126337,46.935,51.11,66.1825,31.33,73.96
SXI,Standex International Corporation,Industrials,Small Cap Stock,22.10721116,2.742433407,-0.9246288722254774,5.517532155207208,19.655,23.14,24.225,15.98,26.27,-13.9411242,19.02521739,2.741122983,0.09510825122059163,5.523290393363327,17.26,18.57,20.05,13.82,26.42,3.875082797,19.76246032,4.684850414,-0.5567920514086131,5.499904970580633,17.13,19.26,23.875000000000004,9.15,28.15,71.93222222,4.86375814,-0.3354961630686493,5.527131833417204,68.47749999999999,72.17500000000001,75.0175,59.29,81.19,-25.75073494,53.40914634,11.052123,-0.9328779130272182,4.386392274609298,45.1125,48.315,62.870000000000005,38.21,74.81
HTGC,"Hercules Technology Growth Capital, Inc.",Financial Services,Small Cap Stock,3.851314741,0.171630605,-0.0983690063021272,5.524455449352142,3.76,3.89,3.95,3.4,4.22,-18.4375854,3.1412252960000004,0.431707206,0.2344307330381565,5.523493067701817,2.87,3.26,3.42,1.75,3.85,32.21258732,4.153095238,0.32838847,-0.3048016361039729,5.526307737165854,3.92,4.14,4.38,3.32,4.94,12.40428571,0.6900614079999999,0.1400440152598712,5.527894863970901,11.9975,12.24,12.66,10.32,13.84,-12.97657604,10.79463415,2.691455706,-1.2238118995709577,4.3759741531540755,8.455,10.535,13.6425,6.45,15.44
CIR,"CIRCOR International, Inc.",Industrials,Small Cap Stock,38.297251,4.22416657,-0.7437520485558142,5.519506159616476,34.965,36.73,41.32,32.11,48.35,11.83074934,42.82810277,11.41593757,-0.5657201700095067,5.4949881763212565,37.59,44.95,50.34,18.49,62.55,-34.87290678,27.89269841,3.2572163,-0.8349543094205303,5.522682877877606,25.1775,27.745,30.369999999999997,21.6,35.17,36.9006746,6.001475312,-0.7178651725101552,5.515988168874874,32.7725,36.805,42.445,21.59,47.22,-42.46486308,21.23085366,13.46757351,-1.11844707608382,4.224697080723446,11.247499999999999,12.68,36.67,9.02,45.23
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Small Cap Stock,22.72159363,3.355339364,-0.15553985598855213,5.514899629488406,20.175,21.64,25.060000000000002,14.74,30.8,-29.82733479,15.94434783,3.506240818,-0.8664739108036672,5.508769398256073,13.03,16.17,18.67,9.31,24.74,0.941627105,16.09448413,1.595613051,-0.5033889023152369,5.524506033817746,15.179999999999998,15.98,17.43,12.32,19.5,80.85714286,15.48107848,0.2129001804584809,5.51216669142045,69.86500000000001,75.305,85.99,58.92,118.97,-10.65181419,72.24439024,10.94069977,-0.6165944631678442,4.395006847273896,65.9725,71.16,82.4675,45.78,89.22
APEI,"American Public Education, Inc.",Consumer Defensive,Small Cap Stock,36.50866667,2.694159998,-0.4508949371806632,2.705549346104044,34.55,35.73,38.59,33.2,42.31,7.306590765,39.17620553,5.182810476,-0.6881957792908908,5.524600895447548,35.68,39.35,43.04,28.0,49.65,-1.618286669,38.54222222,5.064826429,-1.37123635612305,5.520938582009637,34.375,36.595,43.9475,30.3,48.0,28.29519841,3.549992924,-1.0429901807910202,5.521445870026611,25.115000000000002,29.165,31.2025,21.58,34.51,-11.92248609,24.92170732,3.529078782,0.5261213425039455,4.397277022872695,22.7,24.195,25.2775,19.68,33.79
TISI,"Team, Inc.",Industrials,Micro Cap Stock,21.59071713,5.087281738,-0.5072349391681636,5.4990984478878655,17.405,20.58,23.490000000000002,14.93,34.35,45.18920846,31.3473913,4.073785864,-0.38769357495656603,5.524841714134596,29.0,31.29,34.43,19.89,39.66,-46.01548202,16.922738100000004,1.673654554,-0.4738788053733565,5.5244682174769135,16.0075,17.095,18.095,12.98,20.75,16.36222222,1.2796799209999998,-1.086221970496695,5.526392559378129,15.25,16.15,17.5,14.03,19.47,-49.81449767,8.211463415,3.535336651,-1.2899710449437514,4.3198791206345515,5.362500000000001,6.390000000000001,12.41,4.01,14.14
KWR,Quaker Chemical Corporation,Basic Materials,Medium Cap Stock,16.84796813,0.8512834159999999,-0.7748954633339444,5.5241714864780525,16.17,17.04,17.49,14.89,18.3,12.20362881,18.90403162,5.11350596,-1.1817021222947528,5.494334244141091,14.3,20.53,23.32,8.29,25.57,0.333850672,18.96714286,4.018486139,-0.1636367474162177,5.507049483225262,16.8025,18.115000000000002,22.12,10.2,29.54,180.2079365,22.04786099,-1.3981637186696465,5.521929417299658,157.9975,185.135,199.25,143.19,221.72,-15.59188519,152.110122,20.16779602,-1.0757813108930137,4.397975689038102,135.86749999999998,152.555,169.14999999999998,111.71,187.45
MMSI,"Merit Medical Systems, Inc.",Healthcare,Medium Cap Stock,10.5876494,1.276991328,-0.6156180917444787,5.5184071465946944,9.62,10.18,11.235,8.8,13.35,26.20379937,13.36201581,1.567288975,-0.6857865540172714,5.5266564923916315,12.17,13.0,14.34,10.0,16.96,1.021671713,13.49853175,1.049132741,-0.7551101589689355,5.526419435689537,12.657499999999999,13.555,14.2225,11.23,15.9,45.61488095,13.40067125,-1.6911473136728932,5.484295239469576,30.415,53.33,57.519999999999996,20.66,62.6,-18.58775736,37.13609756,4.518018181,-0.5298071371331887,4.3992038021344335,33.5525,38.33,40.205,25.94,44.99
TPL,Texas Pacific Land Trust,Energy,Medium Cap Stock,44.78948207,4.863276687,-0.020004889757496702,5.5196171480433085,42.489999999999995,43.9,47.1,34.91,56.24,-22.60561219,34.66454545,7.453359175,-0.6153610000402994,5.509257674476854,31.09,36.04,39.96,17.92,50.32,-21.00260672,27.3840873,2.258284342,0.1661091927249232,5.52612060640648,25.76,26.84,28.572499999999998,23.8,33.94,699.1175794,77.15714881,-0.6922512609264388,5.523398846191744,634.215,700.7950000000001,761.7475,549.27,879.06,-20.953734,552.6263415,130.530581,-0.8653696977622642,4.379180527802418,468.16499999999996,520.87,656.1875,308.34,783.96
EIG,Employers Holdings Inc,Financial Services,Small Cap Stock,16.28278302,1.028030506,-0.4476309377597327,5.3545998983747625,15.425,16.32,16.9525,13.8,19.06,-13.6729718,14.05644269,1.648817756,0.8592245602804462,5.526195699229031,13.36,14.4,15.12,8.73,17.21,-9.557656422,12.71297619,0.86884378,0.2259903100971377,5.5270678305738095,12.265,12.825,13.23,10.28,14.59,41.43880952,1.203538678,-0.3167269792207228,5.529007583621949,40.8175,41.52,42.2825,38.31,44.39,-15.11698188,35.1745122,5.354572098,-1.2387492512229261,4.395323780162158,30.1425,34.83,39.81,26.59,44.16
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,Medium Cap Stock,11.93450199,1.052564132,2.5056152472038065,5.5214480867676325,11.48,12.04,12.4,8.44,15.0,-21.41030649,9.379288537999999,2.025900811,0.5213909572230682,5.507266021554109,8.76,9.96,10.88,4.0,12.0,-45.31686632,5.128888889,0.700249497,-0.4410048865330776,5.520344122257104,4.6,5.0,5.529999999999999,3.92,6.8,30.63126984,2.352357463,-0.9606790100383612,5.526466451693438,28.9875,30.795,32.565,25.4,34.95,-18.08745185,25.09085366,6.326113273,-0.7463874299900821,4.373753225278072,21.82,24.7,29.847499999999997,11.78,35.04
NFBK,"Northfield Bancorp, Inc.",Financial Services,Small Cap Stock,6.02125,0.201820878,-0.20073983576204316,2.772067382535784,5.885,5.945,6.109999999999999,5.78,6.46,1.271107515,6.097786561,0.39531864,-1.0448570910191788,5.5313130448551675,5.74,6.05,6.44,5.53,7.11,22.80672648,7.488492063,0.575228439,-0.8756840293453667,5.526498603468932,7.09,7.35,7.9125,6.18,8.64,15.01222222,1.069522281,-0.9057116943035608,5.526910363081704,14.084999999999999,14.925,15.655000000000001,12.89,17.21,-19.10250185,12.1445122,2.122598078,-1.039970958556445,4.392158668954388,10.465,11.185,14.057500000000001,9.8,15.95
CSGS,"CSG Systems International, Inc.",Technology,Small Cap Stock,21.04609562,2.466588716,0.2581529008694448,5.518279556009309,19.255,21.55,22.945,13.92,24.28,-41.23270383,12.36822134,2.316052933,-1.023596444778603,5.516309561431607,10.41,11.49,14.24,9.08,16.97,28.249504100000006,15.86218254,2.249914296,-1.1557492628440091,5.519325504002521,13.79,16.015,17.62,11.66,20.37,46.84420635,6.479564241,-0.4394369631681889,5.519597683064925,42.5575,47.72,51.2625,30.58,57.2,-2.071342405,45.87390244,3.785357349,-0.7937618464871163,4.403333986434895,42.9,46.115,47.730000000000004,38.09,52.25
STFC,State Auto Financial Corporation,Financial Services,Small Cap Stock,22.65474104,1.6404953619999998,-0.29675275990413663,5.522802506453118,21.6,22.76,23.8,17.9,25.6,-10.32633771,20.31533597,2.080106736,0.5119121677511833,5.5281005025839125,18.86,20.38,21.43,14.0,27.86,-32.06477184,13.80126984,0.749422603,-0.03859011591509365,5.527956301541729,13.165,13.825,14.2525,11.87,15.78,32.98222222,1.163307134,-0.4699028395741167,5.528808926195488,31.9775,32.825,33.635000000000005,29.91,35.63,-23.98565705,25.07121951,3.5435172560000003,-0.8980490900503271,4.3968263134932295,22.6075,24.77,27.3875,18.82,31.11
ENSG,"The Ensign Group, Inc.",Healthcare,Medium Cap Stock,3.742666667,0.047278305,-1.0425045598466065,2.707975906383968,3.7,3.73,3.7800000000000002,3.69,3.83,-22.32715783,2.907035573,0.6729462490000001,-1.354254450874271,5.506949727212668,2.28,2.69,3.62,1.73,4.27,31.23470926,3.815039683,0.34782706,-1.525289218046321,5.525281211491901,3.5,3.76,4.1525,3.11,4.4,46.16222222,4.723360592,-0.6629227523154189,5.524203723375339,42.46,46.345,48.977500000000006,35.1,56.16,-12.9049728,40.205,6.852505039,-0.6519541652503604,4.392502866596801,35.525,37.79,45.3425,24.95,53.19
WNC,Wabash National Corporation,Industrials,Small Cap Stock,12.42207171,2.1722078380000003,0.9835657087412626,5.508630215781312,11.455,13.31,13.905000000000001,6.33,15.42,-41.55055148,7.260632411,1.619103341,-0.18873408690794147,5.506139040797954,6.69,7.73,8.41,3.23,9.72,-48.70139454,3.724603175,2.672820153,-0.8130320304698753,5.287471797272951,1.7274999999999998,2.585,6.4325,0.5,9.95,14.28551587,0.7504666090000001,-0.6505800386019875,5.528049607131815,13.7775,14.335,14.8125,12.66,15.89,-36.70375503,9.042195122,1.860202448,-1.1503823053366746,4.386361065535029,7.635,8.3,10.85,6.37,12.49
